Station Code,Station Name,Latitude,Longitude,Data Center(s)
RA6B5,Raspberry Shake Citizen Science Station,19.4,-99.1283,RASPISHAKE
RA6C5,Raspberry Shake Citizen Science Station,47.28,11.1523,RASPISHAKE
RA6CA,Raspberry Shake Citizen Science Station,34.2414,-118.2642,RASPISHAKE
RA6D2,Raspberry Shake Citizen Science Station,54.0092,-1.5531,RASPISHAKE
RA6D5,Raspberry Shake Citizen Science Station,-16.53,-68.11,RASPISHAKE
RA70D,Raspberry Shake Citizen Science Station,47.0467,8.3083,RASPISHAKE
RA716,Raspberry Shake Citizen Science Station,51.9599,-2.307,RASPISHAKE
RA71B,Raspberry Shake Citizen Science Station,26.2533,-80.2573,RASPISHAKE
RA729,Raspberry Shake Citizen Science Station,47.6829,-117.3304,RASPISHAKE
RA736,Raspberry Shake Citizen Science Station,40.2288,-74.9495,RASPISHAKE
RA73B,Raspberry Shake Citizen Science Station,47.94,-116.7426,RASPISHAKE
RA764,Raspberry Shake Citizen Science Station,33.7897,-118.3654,RASPISHAKE
RA77C,Raspberry Shake Citizen Science Station,15.5066,20.4565,RASPISHAKE
RA78B,Raspberry Shake Citizen Science Station,44.0768,9.9171,RASPISHAKE
RA7A9,Raspberry Shake Citizen Science Station,45.1107,5.8059,RASPISHAKE
RA7AC,Raspberry Shake Citizen Science Station,52.6203,1.2365,RASPISHAKE
RA7B3,Raspberry Shake Citizen Science Station,34.2621,-112.0518,RASPISHAKE
RA7C1,Raspberry Shake Citizen Science Station,48.5168,7.711,RASPISHAKE
RA7D0,Raspberry Shake Citizen Science Station,18.5505,-72.2847,RASPISHAKE
RA7D3,Raspberry Shake Citizen Science Station,48.3866,-122.5132,RASPISHAKE
RA7E6,Raspberry Shake Citizen Science Station,-35.4903,138.6369,RASPISHAKE
RA807,Raspberry Shake Citizen Science Station,41.869,-80.1243,RASPISHAKE
RA817,Raspberry Shake Citizen Science Station,45.1978,5.7721,RASPISHAKE
RA822,Raspberry Shake Citizen Science Station,35.562,-98.0333,RASPISHAKE
RA825,Raspberry Shake Citizen Science Station,48.0284,-122.5457,RASPISHAKE
RA82A,Raspberry Shake Citizen Science Station,5.9605,116.0922,RASPISHAKE
RA82C,Raspberry Shake Citizen Science Station,50.6708,-120.3062,RASPISHAKE
RA840,Raspberry Shake Citizen Science Station,35.4532,138.7628,RASPISHAKE
RA866,Raspberry Shake Citizen Science Station,40.7967,-82.5785,RASPISHAKE
RA877,Raspberry Shake Citizen Science Station,40.9548,15.2072,RASPISHAKE
RA87E,Raspberry Shake Citizen Science Station,43.3107,-0.3661,RASPISHAKE
RA887,Raspberry Shake Citizen Science Station,19.7273,-72.2333,RASPISHAKE
RA889,Raspberry Shake Citizen Science Station,47.9042,1.8942,RASPISHAKE
RA899,Raspberry Shake Citizen Science Station,8.7511,-82.4369,RASPISHAKE
RA89C,Raspberry Shake Citizen Science Station,46.0278,-112.5559,RASPISHAKE
RA8B1,Raspberry Shake Citizen Science Station,51.4836,-0.0209,RASPISHAKE
RA8D4,Raspberry Shake Citizen Science Station,34.7192,135.2911,RASPISHAKE
RA8DB,Raspberry Shake Citizen Science Station,-41.2914,174.7644,RASPISHAKE
RA8FB,Raspberry Shake Citizen Science Station,-36.8475,174.7697,RASPISHAKE
RA903,Raspberry Shake Citizen Science Station,52.3787,13.065,RASPISHAKE
RA906,Raspberry Shake Citizen Science Station,18.4409,-66.0596,RASPISHAKE
RA91A,Raspberry Shake Citizen Science Station,55.4166,12.8536,RASPISHAKE
RA922,Raspberry Shake Citizen Science Station,27.8591,83.929,RASPISHAKE
RA948,Raspberry Shake Citizen Science Station,19.7023,-155.0798,RASPISHAKE
RA953,Raspberry Shake Citizen Science Station,43.3107,-0.366,RASPISHAKE
RA97A,Raspberry Shake Citizen Science Station,35.2214,-97.4004,RASPISHAKE
RA984,Raspberry Shake Citizen Science Station,8.7385,-82.4338,RASPISHAKE
RA993,Raspberry Shake Citizen Science Station,42.6793,-70.658,RASPISHAKE
RA994,Raspberry Shake Citizen Science Station,6.2647,-75.566,RASPISHAKE
RA9CF,Raspberry Shake Citizen Science Station,18.441,-66.0598,RASPISHAKE
RA9E2,Raspberry Shake Citizen Science Station,14.0841,-87.1627,RASPISHAKE
RAA00,Raspberry Shake Citizen Science Station,35.5837,-117.6755,RASPISHAKE
RAA21,Raspberry Shake Citizen Science Station,18.5298,-72.3257,RASPISHAKE
RAA22,Raspberry Shake Citizen Science Station,27,-95,RASPISHAKE
RAA2E,Raspberry Shake Citizen Science Station,48.5315,7.7389,RASPISHAKE
RAA38,Raspberry Shake Citizen Science Station,45.4411,-122.8384,RASPISHAKE
RAA3C,Raspberry Shake Citizen Science Station,-7.6253,110.4677,RASPISHAKE
RAA60,Raspberry Shake Citizen Science Station,37.2206,-80.4193,RASPISHAKE
RAA61,Raspberry Shake Citizen Science Station,34.1448,-118.487,RASPISHAKE
RAA7C,Raspberry Shake Citizen Science Station,42.8492,-70.9306,RASPISHAKE
RAA7F,Raspberry Shake Citizen Science Station,37.496,-120.8374,RASPISHAKE
RAA90,Raspberry Shake Citizen Science Station,-43.1221,146.9888,RASPISHAKE
RAAA6,Raspberry Shake Citizen Science Station,28.06,-82.4011,RASPISHAKE
RAAB9,Raspberry Shake Citizen Science Station,59.3721,17.8981,RASPISHAKE
RAABC,Raspberry Shake Citizen Science Station,-38.1207,176.2346,RASPISHAKE
RAAE1,Raspberry Shake Citizen Science Station,48.4054,7.4276,RASPISHAKE
RAAE4,Raspberry Shake Citizen Science Station,7.8,-81.25,RASPISHAKE
RAAE6,Raspberry Shake Citizen Science Station,37.2798,-121.9804,RASPISHAKE
RAAE7,Raspberry Shake Citizen Science Station,36.1341,-115.9965,RASPISHAKE
RAB07,Raspberry Shake Citizen Science Station,44.7612,-81.0409,RASPISHAKE
RAB15,Raspberry Shake Citizen Science Station,51.4836,-0.0209,RASPISHAKE
RAB1A,Raspberry Shake Citizen Science Station,32.7203,-117.1563,RASPISHAKE
RAB42,Raspberry Shake Citizen Science Station,40.1361,-75.0583,RASPISHAKE
RAB5B,Raspberry Shake Citizen Science Station,35.8585,139.6123,RASPISHAKE
RAB5D,Raspberry Shake Citizen Science Station,45.184,5.7208,RASPISHAKE
RAB6A,Raspberry Shake Citizen Science Station,44.415,26.1801,RASPISHAKE
RAB73,Raspberry Shake Citizen Science Station,48.1829,11.576,RASPISHAKE
RAB75,Raspberry Shake Citizen Science Station,53.1653,8.6507,RASPISHAKE
RAB7B,Raspberry Shake Citizen Science Station,45.6139,5.0297,RASPISHAKE
RAB7F,Raspberry Shake Citizen Science Station,45.1105,5.8058,RASPISHAKE
RAB8F,Raspberry Shake Citizen Science Station,33.9533,-117.6968,RASPISHAKE
RAB98,Raspberry Shake Citizen Science Station,36.2289,-115.9721,RASPISHAKE
RABD6,Raspberry Shake Citizen Science Station,45.659,13.8012,RASPISHAKE
RABDC,Raspberry Shake Citizen Science Station,44.868,-124.0405,RASPISHAKE
RABF3,Raspberry Shake Citizen Science Station,22.2644,114.2498,RASPISHAKE
RAC0A,Raspberry Shake Citizen Science Station,40.331,-105.5504,RASPISHAKE
RAC1A,Raspberry Shake Citizen Science Station,35.3242,-80.7917,RASPISHAKE
RAC20,Raspberry Shake Citizen Science Station,44.8092,-122.711,RASPISHAKE
RAC22,Raspberry Shake Citizen Science Station,38.8788,-77.3426,RASPISHAKE
RAC3B,Raspberry Shake Citizen Science Station,41.1509,-81.3511,RASPISHAKE
RAC67,Raspberry Shake Citizen Science Station,43.6435,7.0487,RASPISHAKE
RAC6D,Raspberry Shake Citizen Science Station,-41.2901,174.7684,RASPISHAKE
RAC77,Raspberry Shake Citizen Science Station,45.5581,18.7032,RASPISHAKE
RAC78,Raspberry Shake Citizen Science Station,47.3027,-122.4248,RASPISHAKE
RAC7E,Raspberry Shake Citizen Science Station,58.8591,5.7362,RASPISHAKE
RAC85,Raspberry Shake Citizen Science Station,41.0033,-73.6568,RASPISHAKE
RAC91,Raspberry Shake Citizen Science Station,39.5425,21.7721,RASPISHAKE
RAC94,Raspberry Shake Citizen Science Station,49.0668,1.9659,RASPISHAKE
RACA5,Raspberry Shake Citizen Science Station,53.7419,-0.3366,RASPISHAKE
RACAB,Raspberry Shake Citizen Science Station,33.7583,-84.4071,RASPISHAKE
RACBA,Raspberry Shake Citizen Science Station,59.2732,18.0586,RASPISHAKE
RACDD,Raspberry Shake Citizen Science Station,39.8791,116.6599,RASPISHAKE
RAD03,Raspberry Shake Citizen Science Station,50.013,-124.7256,RASPISHAKE
RAD4C,Raspberry Shake Citizen Science Station,34.6067,-98.393,RASPISHAKE
RAD5D,Raspberry Shake Citizen Science Station,42.2774,-71.7205,RASPISHAKE
RAD67,Raspberry Shake Citizen Science Station,50.2385,-5.1822,RASPISHAKE
RAD82,Raspberry Shake Citizen Science Station,39.6012,-76.5142,RASPISHAKE
RAD87,Raspberry Shake Citizen Science Station,30.0957,-95.4564,RASPISHAKE
RAD90,Raspberry Shake Citizen Science Station,52.3876,13.0689,RASPISHAKE
RADA1,Raspberry Shake Citizen Science Station,31.8056,-106.4577,RASPISHAKE
RADA3,Raspberry Shake Citizen Science Station,61.4478,28.6331,RASPISHAKE
RADB9,Raspberry Shake Citizen Science Station,22.2842,114.1461,RASPISHAKE
RADEF,Raspberry Shake Citizen Science Station,43.7073,7.2922,RASPISHAKE
RADF7,Raspberry Shake Citizen Science Station,37.7071,-121.4227,RASPISHAKE
RADF8,Raspberry Shake Citizen Science Station,19.2515,-103.7058,RASPISHAKE
RAE1E,Raspberry Shake Citizen Science Station,-2.2228,-79.8972,RASPISHAKE
RAE21,Raspberry Shake Citizen Science Station,40.3683,-86.7608,RASPISHAKE
RAE23,Raspberry Shake Citizen Science Station,-6.1494,106.8349,RASPISHAKE
RAE44,Raspberry Shake Citizen Science Station,34.0609,-118.1453,RASPISHAKE
RAE55,Raspberry Shake Citizen Science Station,-12.7334,45.2036,RASPISHAKE
RAE64,Raspberry Shake Citizen Science Station,47.6045,-122.2924,RASPISHAKE
RAE69,Raspberry Shake Citizen Science Station,33.9467,-83.3804,RASPISHAKE
RAE6A,Raspberry Shake Citizen Science Station,39.7622,-104.9741,RASPISHAKE
RAE8E,Raspberry Shake Citizen Science Station,35.491,-97.5205,RASPISHAKE
RAE96,Raspberry Shake Citizen Science Station,23.0925,-109.704,RASPISHAKE
RAE98,Raspberry Shake Citizen Science Station,19.3106,-155.8701,RASPISHAKE
RAEBE,Raspberry Shake Citizen Science Station,51.3417,-0.502,RASPISHAKE
RAEC3,Raspberry Shake Citizen Science Station,32.7397,-117.1602,RASPISHAKE
RAEC9,Raspberry Shake Citizen Science Station,41.0843,14.4955,RASPISHAKE
RAEE3,Raspberry Shake Citizen Science Station,-41.2079,174.8236,RASPISHAKE
RAEE7,Raspberry Shake Citizen Science Station,42.1479,-71.2431,RASPISHAKE
RAF0B,Raspberry Shake Citizen Science Station,38.2049,-85.7879,RASPISHAKE
RAF16,Raspberry Shake Citizen Science Station,52.651,-0.622,RASPISHAKE
RAF29,Raspberry Shake Citizen Science Station,38.0611,-78.4595,RASPISHAKE
RAF31,Raspberry Shake Citizen Science Station,53.1841,6.5383,RASPISHAKE
RAF39,Raspberry Shake Citizen Science Station,42.3848,-71.3218,RASPISHAKE
RAF5D,Raspberry Shake Citizen Science Station,18.4565,-72.3519,RASPISHAKE
RAF63,Raspberry Shake Citizen Science Station,64.8763,-147.8475,RASPISHAKE
RAF6B,Raspberry Shake Citizen Science Station,64.8594,-147.8498,RASPISHAKE
RAF99,Raspberry Shake Citizen Science Station,41.6897,-83.6006,RASPISHAKE
RAFB9,Raspberry Shake Citizen Science Station,38.3588,-122.7794,RASPISHAKE
RAFE2,Raspberry Shake Citizen Science Station,32,-96,RASPISHAKE
RAFE3,Raspberry Shake Citizen Science Station,40.5641,-111.8207,RASPISHAKE
RB00A,Raspberry Shake Citizen Science Station,52.3811,13.062,RASPISHAKE
RB023,Raspberry Shake Citizen Science Station,49.2619,-122.8043,RASPISHAKE
RB02C,Raspberry Shake Citizen Science Station,45.5788,-122.6709,RASPISHAKE
RB041,Raspberry Shake Citizen Science Station,-41.1154,174.8894,RASPISHAKE
RB077,Raspberry Shake Citizen Science Station,43.2209,-75.408,RASPISHAKE
RB079,Raspberry Shake Citizen Science Station,8.7386,-82.4337,RASPISHAKE
RB0A4,Raspberry Shake Citizen Science Station,34.0183,-81.2022,RASPISHAKE
RB0B0,Raspberry Shake Citizen Science Station,12.1426,-86.2769,RASPISHAKE
RB0B5,Raspberry Shake Citizen Science Station,32.779,-79.951,RASPISHAKE
RB0CA,Raspberry Shake Citizen Science Station,8.1003,-82.8662,RASPISHAKE
RB0D2,Raspberry Shake Citizen Science Station,36.8239,-121.4177,RASPISHAKE
RB0E1,Raspberry Shake Citizen Science Station,35.6577,139.4016,RASPISHAKE
RB0E6,Raspberry Shake Citizen Science Station,40.9048,-81.1085,RASPISHAKE
RB0FA,Raspberry Shake Citizen Science Station,47.5035,-122.3399,RASPISHAKE
RB0FB,Raspberry Shake Citizen Science Station,35.1723,-80.6519,RASPISHAKE
RB11B,Raspberry Shake Citizen Science Station,49.0015,8.4779,RASPISHAKE
RB14B,Raspberry Shake Citizen Science Station,43.332,-0.3765,RASPISHAKE
RB158,Raspberry Shake Citizen Science Station,20.6897,-100.4623,RASPISHAKE
RB15B,Raspberry Shake Citizen Science Station,55.9361,-3.2114,RASPISHAKE
RB1CB,Raspberry Shake Citizen Science Station,-19.6604,29.9602,RASPISHAKE
RB1D6,Raspberry Shake Citizen Science Station,44.855,0.2593,RASPISHAKE
RB1FC,Raspberry Shake Citizen Science Station,56.1633,10.2099,RASPISHAKE
RB200,Raspberry Shake Citizen Science Station,53.217,6.5548,RASPISHAKE
RB237,Raspberry Shake Citizen Science Station,-16.51,-68.15,RASPISHAKE
RB23A,Raspberry Shake Citizen Science Station,-22.8573,-43.233,RASPISHAKE
RB26F,Raspberry Shake Citizen Science Station,43.1947,5.8117,RASPISHAKE
RB27C,Raspberry Shake Citizen Science Station,48.5103,2.0259,RASPISHAKE
RB293,Raspberry Shake Citizen Science Station,35.1186,-106.6003,RASPISHAKE
RB29A,Raspberry Shake Citizen Science Station,39.8476,-105.0711,RASPISHAKE
RB2AC,Raspberry Shake Citizen Science Station,33.0717,-96.362,RASPISHAKE
RB2BC,Raspberry Shake Citizen Science Station,38.6881,-77.9993,RASPISHAKE
RB2CB,Raspberry Shake Citizen Science Station,38.1026,-121.2992,RASPISHAKE
RB2DB,Raspberry Shake Citizen Science Station,-71.9573,23.2203,RASPISHAKE
RB2E3,Raspberry Shake Citizen Science Station,14.5899,120.9813,RASPISHAKE
RB2E8,Raspberry Shake Citizen Science Station,45.3718,6.3606,RASPISHAKE
RB305,Raspberry Shake Citizen Science Station,22.0975,-159.3255,RASPISHAKE
RB30B,Raspberry Shake Citizen Science Station,37.8034,-122.4075,RASPISHAKE
RB30C,Raspberry Shake Citizen Science Station,50.1486,-5.0938,RASPISHAKE
RB311,Raspberry Shake Citizen Science Station,53.4265,-2.1822,RASPISHAKE
RB315,Raspberry Shake Citizen Science Station,50.0411,8.2426,RASPISHAKE
RB36D,Raspberry Shake Citizen Science Station,18.0838,-67.046,RASPISHAKE
RB38A,Raspberry Shake Citizen Science Station,3.1594,101.7123,RASPISHAKE
RB3A8,Raspberry Shake Citizen Science Station,49.2317,-123.1483,RASPISHAKE
RB3BC,Raspberry Shake Citizen Science Station,38.156,-85.8631,RASPISHAKE
RB3C2,Raspberry Shake Citizen Science Station,43.3351,-71.951,RASPISHAKE
RB3D2,Raspberry Shake Citizen Science Station,43.4908,16.9873,RASPISHAKE
RB3D7,Raspberry Shake Citizen Science Station,47.8996,1.9248,RASPISHAKE
RB3D8,Raspberry Shake Citizen Science Station,64.9085,-147.565,RASPISHAKE
RB3FD,Raspberry Shake Citizen Science Station,43.2209,-75.408,RASPISHAKE
RB40E,Raspberry Shake Citizen Science Station,46.8693,15.4018,RASPISHAKE
RB411,Raspberry Shake Citizen Science Station,48.5285,9.0503,RASPISHAKE
RB43B,Raspberry Shake Citizen Science Station,-25.7561,28.2787,RASPISHAKE
RB442,Raspberry Shake Citizen Science Station,48.4271,7.6208,RASPISHAKE
RB449,Raspberry Shake Citizen Science Station,47.645,-117.5933,RASPISHAKE
RB44E,Raspberry Shake Citizen Science Station,37.6253,-118.9804,RASPISHAKE
RB452,Raspberry Shake Citizen Science Station,38.7576,-121.2021,RASPISHAKE
RB46B,Raspberry Shake Citizen Science Station,44.0389,-103.295,RASPISHAKE
RB481,Raspberry Shake Citizen Science Station,40.5984,-74.5175,RASPISHAKE
RB489,Raspberry Shake Citizen Science Station,44.4542,-67.8816,RASPISHAKE
RB4A8,Raspberry Shake Citizen Science Station,56.3803,-2.9343,RASPISHAKE
RB4AC,Raspberry Shake Citizen Science Station,43.6791,-79.3551,RASPISHAKE
RB4C4,Raspberry Shake Citizen Science Station,47.9043,1.8941,RASPISHAKE
RB4C5,Raspberry Shake Citizen Science Station,47.7549,-122.3365,RASPISHAKE
RB4CB,Raspberry Shake Citizen Science Station,40.539,-76.9428,RASPISHAKE
RB501,Raspberry Shake Citizen Science Station,49.2449,-122.563,RASPISHAKE
RB508,Raspberry Shake Citizen Science Station,61.151,-149.8322,RASPISHAKE
RB511,Raspberry Shake Citizen Science Station,37.8683,-122.0895,RASPISHAKE
RB52A,Raspberry Shake Citizen Science Station,40.904,-81.1066,RASPISHAKE
RB52D,Raspberry Shake Citizen Science Station,19.4245,-99.1678,RASPISHAKE
RB536,Raspberry Shake Citizen Science Station,44.4378,26.1575,RASPISHAKE
RB537,Raspberry Shake Citizen Science Station,36.3431,-89.3092,RASPISHAKE
RB53B,Raspberry Shake Citizen Science Station,35.2288,-90.7828,RASPISHAKE
RB53D,Raspberry Shake Citizen Science Station,42.7123,-73.2059,RASPISHAKE
RB551,Raspberry Shake Citizen Science Station,32.7852,-79.9399,RASPISHAKE
RB556,Raspberry Shake Citizen Science Station,37.707,-121.9556,RASPISHAKE
RB572,Raspberry Shake Citizen Science Station,49.4847,11.1024,RASPISHAKE
RB574,Raspberry Shake Citizen Science Station,31.4178,-110.2477,RASPISHAKE
RB581,Raspberry Shake Citizen Science Station,19.3955,-99.1981,RASPISHAKE
RB58F,Raspberry Shake Citizen Science Station,39.2022,-77.1967,RASPISHAKE
RB59E,Raspberry Shake Citizen Science Station,-41.3352,174.7843,RASPISHAKE
RB5BD,Raspberry Shake Citizen Science Station,41.259,-95.9377,RASPISHAKE
RB5CE,Raspberry Shake Citizen Science Station,42.3198,-88.2599,RASPISHAKE
RB5D4,Raspberry Shake Citizen Science Station,34.0748,134.3508,RASPISHAKE
RB5E8,Raspberry Shake Citizen Science Station,50.118,-5.5391,RASPISHAKE
RB604,Raspberry Shake Citizen Science Station,19.4245,-99.1678,RASPISHAKE
RB612,Raspberry Shake Citizen Science Station,46.9699,31.9675,RASPISHAKE
RB619,Raspberry Shake Citizen Science Station,48.5268,2.0128,RASPISHAKE
RB620,Raspberry Shake Citizen Science Station,-13.076,-39.4721,RASPISHAKE
RB669,Raspberry Shake Citizen Science Station,-43.9158,171.7475,RASPISHAKE
RB6C6,Raspberry Shake Citizen Science Station,48.4844,-123.3742,RASPISHAKE
RB6DF,Raspberry Shake Citizen Science Station,37.358,-121.9695,RASPISHAKE
RB6EF,Raspberry Shake Citizen Science Station,27.5382,-16.5725,RASPISHAKE
RB6F1,Raspberry Shake Citizen Science Station,53.3415,-6.2495,RASPISHAKE
RB6FC,Raspberry Shake Citizen Science Station,36.9803,-122.013,RASPISHAKE
RB707,Raspberry Shake Citizen Science Station,44.8853,1.4366,RASPISHAKE
RB733,Raspberry Shake Citizen Science Station,54.9238,-1.5949,RASPISHAKE
RB77C,Raspberry Shake Citizen Science Station,47.6139,-122.3429,RASPISHAKE
RB78C,Raspberry Shake Citizen Science Station,49.6043,6.1293,RASPISHAKE
RB7A9,Raspberry Shake Citizen Science Station,37.6255,-118.9814,RASPISHAKE
RB7AB,Raspberry Shake Citizen Science Station,52.6772,-0.7243,RASPISHAKE
RB7BB,Raspberry Shake Citizen Science Station,37.4075,27.4342,RASPISHAKE
RB7C0,Raspberry Shake Citizen Science Station,46.3003,7.9051,RASPISHAKE
RB7D7,Raspberry Shake Citizen Science Station,8.8205,-82.6198,RASPISHAKE
RB7E1,Raspberry Shake Citizen Science Station,52.6772,-0.7244,RASPISHAKE
RB7F3,Raspberry Shake Citizen Science Station,-37.7898,175.3108,RASPISHAKE
RB801,Raspberry Shake Citizen Science Station,49.0152,8.4203,RASPISHAKE
RB80F,Raspberry Shake Citizen Science Station,-4.191,152.1637,RASPISHAKE
RB819,Raspberry Shake Citizen Science Station,-2.2227,-79.8977,RASPISHAKE
RB822,Raspberry Shake Citizen Science Station,38.386,27.1816,RASPISHAKE
RB83C,Raspberry Shake Citizen Science Station,47.8232,-122.1989,RASPISHAKE
RB88D,Raspberry Shake Citizen Science Station,40.7434,-111.8504,RASPISHAKE
RB899,Raspberry Shake Citizen Science Station,54.5736,-5.9918,RASPISHAKE
RB8BB,Raspberry Shake Citizen Science Station,38.5916,-90.432,RASPISHAKE
RB8D1,Raspberry Shake Citizen Science Station,49.981,8.8258,RASPISHAKE
RB8D5,Raspberry Shake Citizen Science Station,10.4731,-84.9608,RASPISHAKE
RB91D,Raspberry Shake Citizen Science Station,44.4356,-122.7043,RASPISHAKE
RB921,Raspberry Shake Citizen Science Station,32.8533,-96.7944,RASPISHAKE
RB925,Raspberry Shake Citizen Science Station,39.4153,-119.731,RASPISHAKE
RB938,Raspberry Shake Citizen Science Station,-12.0464,-76.9652,RASPISHAKE
RB969,Raspberry Shake Citizen Science Station,36.1561,-86.4547,RASPISHAKE
RB972,Raspberry Shake Citizen Science Station,52.6752,-0.7335,RASPISHAKE
RB975,Raspberry Shake Citizen Science Station,-6.1845,106.794,RASPISHAKE
RB98F,Raspberry Shake Citizen Science Station,39.9984,-105.1056,RASPISHAKE
RB994,Raspberry Shake Citizen Science Station,40.5692,22.9947,RASPISHAKE
RB997,Raspberry Shake Citizen Science Station,37.6583,126.8741,RASPISHAKE
